1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,target,n
72,56,17,4,10,81,23,77,40,73,86,52,95,54,24,0,0,0,0,0,26.52657669,15
73,36,70,24,48,17,89,72,63,17,19,71,63,36,65,0,0,0,0,0,24.92954872,15
30,58,70,69,40,82,77,99,55,91,7,81,81,32,45,0,0,0,0,0,19.59274105,15
55,79,18,43,68,78,49,15,76,13,50,1,33,72,45,0,0,0,0,0,22.73842894,15
88,70,4,53,93,4,15,14,77,34,45,27,84,47,40,0,0,0,0,0,20.12439997,15
37,69,59,38,73,2,33,63,54,49,26,29,10,28,41,0,0,0,0,0,23.56774282,15
98,86,77,48,17,78,47,27,23,82,100,97,94,39,94,0,0,0,0,0,23.87648516,15
4,52,7,34,75,62,55,5,35,40,33,51,71,30,37,0,0,0,0,0,21.20010947,15
18,32,73,50,89,23,50,54,59,88,9,25,27,39,70,0,0,0,0,0,18.49866505,15
100,53,42,43,4,66,63,39,15,97,66,84,82,84,40,0,0,0,0,0,21.72221236,15
68,77,70,100,35,72,76,22,84,7,31,50,78,39,27,0,0,0,0,0,18.94815772,15
53,67,90,76,43,19,55,20,29,100,78,17,8,66,12,0,0,0,0,0,21.15604095,15
80,96,20,91,10,59,48,24,47,5,19,27,90,58,70,0,0,0,0,0,22.16512417,15
69,3,97,1,13,74,88,33,63,81,20,33,97,65,60,0,0,0,0,0,19.14781044,15
25,4,71,20,77,14,60,95,4,11,84,63,75,24,60,0,0,0,0,0,20.38267072,15
26,88,90,81,27,23,76,61,87,14,77,78,60,31,46,0,0,0,0,0,21.65108254,15
34,46,100,56,95,31,70,30,87,60,84,81,60,42,6,0,0,0,0,0,22.79834012,15
4,88,27,35,11,76,62,54,82,64,80,40,68,73,35,0,0,0,0,0,20.89398053,15
74,55,27,76,64,61,5,9,38,25,26,21,3,28,82,0,0,0,0,0,20.62278526,15
2,56,68,13,31,94,70,18,29,92,16,55,96,30,71,0,0,0,0,0,25.01310155,15
29,46,11,73,96,72,86,54,7,97,100,84,85,2,12,0,0,0,0,0,22.95973389,15
95,62,32,36,73,21,67,1,80,74,19,64,96,32,29,0,0,0,0,0,20.65996483,15
61,12,73,93,69,88,65,71,91,61,26,87,46,53,8,0,0,0,0,0,22.1344236,15
9,46,78,46,13,79,82,69,72,88,35,32,72,55,1,0,0,0,0,0,20.62749351,15
73,75,40,97,35,30,39,69,79,25,88,76,92,23,62,0,0,0,0,0,20.00970612,15
12,11,96,86,40,1,56,21,39,37,73,51,45,30,89,0,0,0,0,0,23.26184384,15
57,76,50,9,78,81,99,83,24,33,63,28,58,40,47,0,0,0,0,0,29.0264399,15
76,13,20,58,13,91,43,93,68,99,63,70,17,15,3,0,0,0,0,0,23.61406086,15
37,21,69,45,82,12,28,78,71,84,80,50,14,79,72,0,0,0,0,0,27.55012173,15
84,68,91,89,9,46,26,24,29,87,53,29,86,42,45,0,0,0,0,0,25.65359846,15
76,72,91,63,16,37,55,58,3,3,65,25,12,32,63,0,0,0,0,0,18.7577074,15
65,38,100,72,99,63,60,62,15,19,22,96,97,23,15,0,0,0,0,0,22.44574373,15
87,93,52,74,22,53,84,78,87,70,89,53,79,52,31,0,0,0,0,0,22.96598867,15
23,6,55,63,85,85,87,22,49,13,27,21,90,38,27,0,0,0,0,0,19.71670542,15
38,42,31,80,93,18,13,56,8,34,71,74,97,89,84,0,0,0,0,0,19.36999674,15
55,33,75,71,18,40,34,71,43,12,15,93,72,34,89,0,0,0,0,0,16.1039749,15
67,28,56,2,53,36,7,7,13,4,35,51,67,68,79,0,0,0,0,0,24.42263004,15
35,44,12,4,95,98,18,24,55,26,12,16,85,23,31,0,0,0,0,0,21.52090491,15
62,18,82,96,42,62,90,44,78,89,19,89,30,33,83,0,0,0,0,0,21.76478919,15
84,84,95,70,78,18,59,100,21,65,23,72,26,58,13,0,0,0,0,0,18.6503241,15
56,14,9,62,68,87,19,37,78,30,87,77,22,58,64,0,0,0,0,0,16.93197935,15
7,51,4,62,84,5,42,50,35,93,13,74,20,83,69,0,0,0,0,0,16.32443371,15
4,25,31,88,55,73,44,25,33,30,56,31,46,48,63,0,0,0,0,0,24.41925555,15
72,81,45,48,7,38,72,56,71,90,60,74,88,23,90,0,0,0,0,0,26.31101523,15
15,73,51,10,86,97,26,24,51,99,54,87,98,34,80,0,0,0,0,0,23.27680289,15
9,26,74,50,17,51,62,51,74,53,20,31,5,18,6,0,0,0,0,0,26.3252757,15
12,25,44,95,9,76,63,29,55,31,31,49,73,90,79,0,0,0,0,0,20.54317322,15
85,17,60,52,50,77,99,47,4,9,100,88,75,61,4,0,0,0,0,0,20.75309427,15
80,90,97,79,92,58,42,13,81,37,6,81,65,74,89,0,0,0,0,0,22.28069439,15
26,36,92,52,67,32,1,23,56,47,80,64,20,29,81,0,0,0,0,0,28.10272011,15
53,6,91,80,35,75,91,78,73,60,80,85,57,32,98,0,0,0,0,0,23.81191923,15
40,31,56,56,6,73,2,38,98,52,23,42,46,74,86,0,0,0,0,0,19.55833903,15
36,33,8,84,48,65,92,55,6,80,41,81,15,4,29,0,0,0,0,0,18.47065999,15
54,62,53,13,52,2,76,93,18,37,7,25,23,68,51,0,0,0,0,0,24.8428062,15
66,20,43,70,8,10,51,15,86,69,70,3,7,42,77,0,0,0,0,0,21.56494608,15
57,7,81,42,84,95,12,17,49,21,46,44,3,45,27,0,0,0,0,0,25.49938892,15
17,83,34,15,25,57,7,17,30,20,90,19,81,26,28,0,0,0,0,0,22.36814245,15
92,1,38,72,7,82,73,81,34,25,33,43,63,47,49,0,0,0,0,0,23.80905624,15
91,68,8,39,2,12,77,11,74,80,15,21,87,8,44,0,0,0,0,0,22.74646153,15
62,90,81,87,88,11,77,58,76,87,36,29,92,53,16,0,0,0,0,0,25.18665374,15
29,80,35,15,35,50,59,67,19,66,25,34,56,51,94,0,0,0,0,0,23.91781581,15
10,70,83,10,45,48,98,39,80,85,20,100,86,36,7,0,0,0,0,0,27.45783007,15
62,67,74,4,100,54,89,8,22,1,77,61,24,72,77,0,0,0,0,0,22.20927116,15
78,42,57,33,98,8,21,92,54,90,80,3,59,70,25,0,0,0,0,0,23.66913989,15
59,99,80,25,91,51,13,77,41,60,38,86,47,43,92,0,0,0,0,0,17.52884772,15
91,41,16,73,98,59,46,13,54,78,66,25,83,34,46,0,0,0,0,0,27.92859554,15
90,90,55,52,20,79,41,47,2,1,73,83,69,32,1,0,0,0,0,0,22.19432763,15
49,98,13,22,70,76,43,61,16,39,36,80,9,2,69,0,0,0,0,0,23.75414085,15
8,42,19,80,68,62,12,47,9,20,35,85,28,18,49,0,0,0,0,0,26.57832839,15
46,65,86,33,19,24,78,53,83,5,69,79,16,44,39,0,0,0,0,0,21.88805827,15
17,50,32,90,59,71,3,3,72,53,70,33,28,80,29,0,0,0,0,0,20.59696844,15
57,18,84,93,29,67,16,64,58,80,30,91,9,47,16,0,0,0,0,0,23.95448155,15
6,32,4,13,77,15,27,44,83,7,17,49,100,49,30,0,0,0,0,0,19.46304147,15
11,13,57,61,53,53,66,64,60,98,12,32,63,100,45,0,0,0,0,0,28.75369762,15
17,39,15,44,81,18,44,45,75,18,19,20,32,18,65,0,0,0,0,0,21.79705576,15
19,51,18,27,68,55,6,18,86,25,82,36,80,98,87,0,0,0,0,0,20.24139123,15
50,33,84,9,43,7,36,9,58,34,61,52,58,39,44,0,0,0,0,0,17.12086085,15
91,81,58,82,99,87,57,36,8,3,34,35,85,8,86,0,0,0,0,0,21.57913444,15
61,66,89,98,19,30,99,72,12,89,54,96,88,5,59,0,0,0,0,0,17.08031596,15
73,57,17,26,81,95,78,28,19,61,65,9,25,31,7,0,0,0,0,0,20.62128325,15
70,8,14,15,79,69,64,74,57,76,75,92,7,21,34,0,0,0,0,0,26.31416063,15
35,52,18,26,7,83,60,75,51,53,1,66,14,62,22,0,0,0,0,0,23.7692855,15
24,27,34,1,44,63,62,14,61,90,79,97,75,66,73,0,0,0,0,0,31.12593498,15
95,17,50,44,24,19,93,31,12,95,18,26,81,67,36,0,0,0,0,0,17.06160351,15
51,55,6,96,35,30,78,54,55,4,78,20,43,77,71,0,0,0,0,0,22.70518721,15
54,98,79,18,29,36,5,62,8,13,49,63,76,2,3,0,0,0,0,0,20.38378386,15
33,30,80,99,86,87,82,71,31,44,100,44,65,21,10,0,0,0,0,0,22.06717306,15
38,72,86,28,36,28,93,79,54,18,86,47,51,26,34,0,0,0,0,0,23.12500469,15
33,75,63,9,83,24,1,64,6,19,2,64,60,15,58,0,0,0,0,0,21.80561333,15
13,60,58,91,24,95,15,45,17,76,85,49,84,48,18,0,0,0,0,0,23.66086699,15
31,65,54,10,55,58,26,6,69,93,78,62,66,8,78,0,0,0,0,0,25.86861798,15
54,4,8,60,38,45,100,76,70,23,86,88,17,5,77,0,0,0,0,0,25.07903328,15
68,94,85,9,83,86,6,59,40,89,47,10,10,35,93,0,0,0,0,0,23.01316431,15
7,45,60,89,53,86,17,23,70,5,53,35,79,88,69,0,0,0,0,0,26.03333647,15
74,49,79,47,6,86,22,2,66,19,17,21,24,29,41,0,0,0,0,0,24.14729615,15
48,24,80,41,52,74,72,17,98,8,90,42,60,89,10,0,0,0,0,0,20.60605588,15
56,29,56,34,31,88,50,18,87,82,84,12,83,42,65,0,0,0,0,0,16.52696063,15
99,48,43,80,31,87,89,13,25,1,54,72,78,71,87,0,0,0,0,0,19.84936238,15
76,1,98,73,43,70,42,95,10,99,80,8,11,33,2,0,0,0,0,0,24.61567402,15
71,54,12,38,75,34,41,15,33,97,72,60,18,88,61,0,0,0,0,0,20.4793678,15
12,14,67,39,76,100,37,50,48,72,9,26,79,88,74,0,0,0,0,0,22.85717613,15
8,82,10,77,2,80,19,96,87,90,88,66,24,60,17,0,0,0,0,0,21.10678407,15
81,23,86,25,85,67,33,67,13,84,93,74,77,63,38,0,0,0,0,0,23.69573248,15
29,19,25,88,99,52,19,91,14,90,79,29,73,53,50,0,0,0,0,0,20.77616516,15
63,20,85,56,26,60,2,26,43,27,81,19,77,85,94,0,0,0,0,0,24.85741953,15
10,55,60,20,47,44,18,99,69,17,9,25,28,77,45,0,0,0,0,0,23.81704312,15
43,22,41,29,25,37,23,57,48,90,18,99,86,85,73,0,0,0,0,0,23.41907696,15
44,35,92,85,90,84,42,63,100,13,71,78,67,100,75,0,0,0,0,0,26.62620719,15
32,79,91,26,2,23,27,44,82,88,85,35,24,59,26,0,0,0,0,0,18.7475183,15
50,63,30,49,86,81,48,65,59,8,13,64,44,43,42,0,0,0,0,0,24.43014475,15
92,35,24,18,39,72,99,16,91,71,55,26,5,22,6,0,0,0,0,0,16.28737038,15
37,78,86,19,14,34,32,99,38,77,42,35,48,15,73,0,0,0,0,0,19.1799609,15
18,34,16,42,71,28,7,94,40,28,78,33,96,83,96,0,0,0,0,0,23.54356115,15
64,9,28,23,29,27,62,53,63,98,19,93,2,69,59,0,0,0,0,0,21.68035359,15
15,35,70,85,72,22,71,10,41,96,22,96,66,80,52,0,0,0,0,0,20.278753,15
83,85,52,47,98,22,64,38,18,78,67,85,74,33,50,0,0,0,0,0,25.75668206,15
6,17,97,40,72,54,39,12,43,54,40,74,80,76,4,0,0,0,0,0,20.14758184,15
25,30,58,36,100,48,12,84,15,52,15,69,87,71,8,0,0,0,0,0,20.02834058,15
55,56,7,70,7,48,39,66,44,88,17,27,45,72,19,0,0,0,0,0,21.61753755,15
71,55,40,54,10,48,38,40,12,69,64,55,58,93,64,0,0,0,0,0,21.79449013,15
27,37,4,13,21,11,45,56,20,8,66,46,39,85,30,0,0,0,0,0,30.11520165,15
71,50,51,43,72,82,60,78,79,75,95,8,59,16,21,0,0,0,0,0,25.64773235,15
89,95,7,28,7,64,80,38,3,52,78,41,88,41,23,0,0,0,0,0,25.57443462,15
68,94,18,62,43,8,3,82,13,87,25,93,43,95,2,0,0,0,0,0,24.38323232,15
96,73,94,22,72,17,77,51,81,1,72,2,64,30,55,0,0,0,0,0,20.56424562,15
34,40,15,88,75,99,36,72,44,19,43,50,74,2,86,0,0,0,0,0,22.31520525,15
99,55,30,51,83,82,59,67,14,72,2,11,82,83,58,0,0,0,0,0,23.34849227,15
57,18,99,95,18,81,77,92,5,56,84,41,33,70,100,0,0,0,0,0,23.58273444,15
44,8,7,38,45,97,83,92,29,4,49,1,48,91,41,0,0,0,0,0,26.45546946,15
27,94,100,36,4,30,20,35,62,10,49,46,70,15,37,0,0,0,0,0,28.23296468,15
35,22,24,80,44,64,23,47,89,44,87,98,55,21,47,0,0,0,0,0,21.91396331,15
82,34,37,92,31,8,22,8,80,25,74,94,50,22,88,0,0,0,0,0,21.71005151,15
84,2,16,57,22,80,40,8,4,34,39,66,42,47,95,0,0,0,0,0,20.67398066,15
83,54,45,69,45,6,50,80,100,19,12,87,22,41,70,0,0,0,0,0,26.97120317,15
88,59,14,95,44,78,4,6,100,50,92,22,60,17,74,0,0,0,0,0,22.61997875,15
32,88,11,63,86,73,51,69,22,63,59,39,28,37,38,0,0,0,0,0,27.22600768,15
41,6,12,24,83,91,14,60,63,1,41,51,8,81,84,0,0,0,0,0,20.94906771,15
94,69,34,90,25,93,64,68,85,97,93,75,7,30,36,0,0,0,0,0,28.69033359,15
68,15,51,26,71,16,87,53,25,93,40,16,40,55,63,0,0,0,0,0,19.29866291,15
85,28,90,20,30,72,84,89,76,66,50,21,22,22,88,0,0,0,0,0,22.45766297,15
95,92,90,28,32,78,4,96,30,11,32,89,53,29,74,0,0,0,0,0,20.81164618,15
1,36,58,44,76,15,96,5,61,42,18,77,31,97,20,0,0,0,0,0,23.83496542,15
63,10,74,18,8,13,74,24,97,97,42,80,97,31,68,0,0,0,0,0,19.3624363,15
11,78,47,73,51,66,59,72,98,39,89,81,8,36,15,0,0,0,0,0,24.48347862,15
44,25,49,95,1,66,3,83,1,48,49,64,100,5,68,0,0,0,0,0,24.69739905,15
8,64,68,96,20,88,21,35,83,46,43,49,71,5,31,0,0,0,0,0,28.9215281,15
5,34,1,19,38,33,52,13,78,91,28,2,48,31,63,0,0,0,0,0,21.21616706,15
55,38,37,49,55,36,37,98,44,96,32,56,52,10,40,0,0,0,0,0,22.67810085,15
30,35,80,88,71,64,52,2,17,57,90,36,51,39,87,0,0,0,0,0,23.67638352,15
43,51,87,14,61,25,24,46,72,96,54,94,17,54,9,0,0,0,0,0,22.73048587,15
91,74,34,92,44,49,68,13,28,71,85,39,99,49,81,0,0,0,0,0,24.526881,15
32,77,30,72,77,10,99,24,70,37,53,65,64,50,97,0,0,0,0,0,18.57372055,15
54,95,54,5,68,41,80,43,56,82,72,52,72,87,76,0,0,0,0,0,20.18290335,15
28,87,25,15,12,37,60,53,49,88,54,37,62,90,51,0,0,0,0,0,25.41908035,15
21,94,56,49,67,98,59,84,51,65,91,30,39,51,86,0,0,0,0,0,28.00168744,15
25,72,32,42,13,88,28,25,39,43,14,91,69,86,62,0,0,0,0,0,17.51446741,15
69,23,18,87,3,29,75,31,28,59,46,84,78,93,72,0,0,0,0,0,28.70058364,15
54,63,36,72,67,3,63,6,49,44,44,11,41,44,38,0,0,0,0,0,19.40531934,15
74,42,30,41,99,22,75,10,4,19,56,83,54,44,7,0,0,0,0,0,24.996569,15
83,25,41,85,93,8,29,37,28,61,22,83,74,3,79,0,0,0,0,0,24.26328178,15
44,77,31,47,84,41,57,62,13,15,85,100,58,89,34,0,0,0,0,0,20.15189766,15
56,96,87,19,59,55,39,38,32,85,100,83,19,53,53,0,0,0,0,0,22.69802142,15
88,92,54,2,100,35,7,32,3,24,36,49,90,23,50,0,0,0,0,0,21.69875913,15
22,61,69,29,29,29,14,29,80,68,15,90,39,50,78,0,0,0,0,0,21.88324394,15
80,36,20,59,51,59,35,66,16,21,85,42,98,88,18,0,0,0,0,0,22.73088356,15
82,41,90,6,43,97,63,3,65,39,30,84,62,28,42,0,0,0,0,0,22.82781474,15
44,17,81,50,98,31,54,45,39,74,20,80,52,87,63,0,0,0,0,0,25.18069248,15
5,74,76,22,25,73,94,97,3,50,16,75,60,42,71,0,0,0,0,0,23.97915751,15
48,40,73,53,11,82,25,11,11,67,31,96,30,20,23,0,0,0,0,0,23.89502274,15
85,15,9,29,58,99,3,88,98,79,58,90,92,47,87,0,0,0,0,0,20.23721023,15
34,28,9,21,18,19,1,99,18,18,16,56,80,50,26,0,0,0,0,0,21.32210126,15
52,1,4,66,96,10,89,74,70,18,13,25,73,32,54,0,0,0,0,0,17.84977882,15
65,27,77,14,70,25,73,11,7,13,9,50,87,45,25,0,0,0,0,0,16.34042656,15
78,19,8,56,77,9,75,58,75,76,33,91,32,65,29,0,0,0,0,0,21.77938371,15
1,2,27,34,57,73,45,94,27,73,5,30,11,62,46,0,0,0,0,0,20.6637844,15
70,50,40,91,44,9,38,23,100,35,32,89,24,87,71,0,0,0,0,0,17.06879267,15
40,15,37,100,93,82,6,67,4,48,72,86,69,53,99,0,0,0,0,0,23.58006221,15
99,73,37,45,19,98,83,33,26,39,47,51,42,30,67,0,0,0,0,0,21.87996141,15
28,53,43,55,73,32,43,14,1,22,46,84,66,5,24,0,0,0,0,0,23.90507756,15
2,74,36,32,48,83,57,85,41,59,15,20,92,42,84,0,0,0,0,0,22.40345146,15
41,8,33,86,60,34,21,32,81,18,99,36,56,59,58,0,0,0,0,0,21.87812605,15
27,45,85,53,24,63,58,94,91,64,23,48,50,24,25,0,0,0,0,0,29.28816276,15
99,58,74,27,55,22,37,84,30,12,16,21,91,2,78,0,0,0,0,0,19.3077679,15
18,31,64,71,72,12,80,34,16,42,92,96,49,61,42,0,0,0,0,0,21.17919876,15
90,19,62,49,38,95,52,12,95,88,22,94,28,87,10,0,0,0,0,0,23.08250089,15
40,32,88,17,40,22,33,70,85,63,42,72,4,75,43,0,0,0,0,0,20.78689105,15
68,45,42,90,14,97,79,22,65,42,86,63,97,88,1,0,0,0,0,0,23.09932985,15
48,69,83,95,13,23,43,55,30,8,43,65,17,32,56,0,0,0,0,0,15.27471412,15
43,56,49,20,4,42,74,49,89,42,58,88,51,25,36,0,0,0,0,0,24.5990007,15
83,84,31,58,14,11,13,32,95,8,19,69,75,47,85,0,0,0,0,0,23.06216683,15
71,27,67,66,5,31,80,20,81,57,90,24,83,80,10,0,0,0,0,0,29.12504373,15
26,64,60,29,18,85,72,38,99,33,25,83,93,88,53,0,0,0,0,0,23.37222837,15
84,86,35,75,53,68,29,21,74,88,23,64,71,3,76,0,0,0,0,0,25.53522631,15
79,29,96,11,28,65,94,84,19,86,77,45,88,44,55,0,0,0,0,0,22.61252485,15
18,96,19,20,41,79,93,95,70,89,19,37,44,78,71,0,0,0,0,0,22.07491473,15
86,21,22,68,47,46,14,75,29,64,93,53,49,23,68,0,0,0,0,0,24.12086103,15
73,20,1,6,32,22,17,18,87,65,95,39,37,55,53,0,0,0,0,0,21.39189455,15
79,82,47,52,80,94,73,79,71,80,22,26,92,93,53,0,0,0,0,0,29.48871659,15
36,9,82,74,84,32,39,56,49,81,86,49,42,11,12,0,0,0,0,0,22.79159097,15
44,27,84,10,27,28,68,39,77,45,57,77,22,96,32,0,0,0,0,0,23.33630187,15
94,9,11,26,65,100,4,58,15,29,87,94,63,25,17,0,0,0,0,0,28.63322887,15
17,9,61,73,21,43,36,52,55,40,81,100,3,95,23,0,0,0,0,0,27.6089718,15
28,79,52,95,41,44,58,88,79,84,46,10,9,13,65,0,0,0,0,0,24.80738289,15
56,22,68,11,85,84,52,45,83,64,66,24,43,18,11,0,0,0,0,0,27.26464082,15
35,51,95,9,21,4,91,83,21,34,51,97,44,94,35,0,0,0,0,0,26.7035756,15
35,81,24,41,26,45,97,64,22,79,42,67,39,74,70,0,0,0,0,0,25.54263572,15
56,97,54,10,7,93,19,38,75,56,100,95,5,77,34,0,0,0,0,0,21.72670802,15
26,78,72,30,1,65,24,56,3,87,28,4,43,33,70,0,0,0,0,0,19.68437077,15
58,7,18,37,37,18,5,48,21,36,97,64,65,17,27,0,0,0,0,0,20.34400058,15
60,99,25,9,8,62,87,42,73,28,9,100,82,24,1,0,0,0,0,0,21.46444362,15
93,21,61,85,69,67,84,37,5,91,90,46,16,60,55,0,0,0,0,0,20.29980618,15
31,43,94,23,97,100,70,86,22,91,87,91,96,8,34,0,0,0,0,0,19.27566465,15
44,8,46,39,74,73,19,32,68,1,20,41,35,66,73,0,0,0,0,0,28.69711669,15
68,72,68,31,45,96,34,71,33,34,25,33,5,36,87,0,0,0,0,0,24.60335997,15
29,85,39,17,81,72,45,81,18,74,80,74,62,90,78,0,0,0,0,0,25.23281295,15
92,29,87,19,41,7,14,68,45,5,35,41,86,57,32,0,0,0,0,0,24.83128191,15
19,80,18,76,73,28,74,51,94,1,72,46,35,6,60,0,0,0,0,0,23.28825908,15
65,72,70,16,73,33,86,97,1,15,11,66,19,23,3,0,0,0,0,0,20.31919899,15
31,68,34,36,70,71,100,87,86,81,46,20,43,41,84,0,0,0,0,0,26.03062327,15
78,23,54,52,56,89,73,71,9,3,18,25,19,70,4,0,0,0,0,0,26.00002649,15
19,47,4,61,53,11,3,85,37,72,36,27,42,71,4,0,0,0,0,0,23.79300739,15
3,47,69,91,83,19,29,71,73,10,95,91,32,91,97,0,0,0,0,0,25.60067523,15
83,70,49,10,78,61,7,37,25,87,21,74,20,72,9,0,0,0,0,0,27.03454993,15
52,17,76,48,40,27,42,4,74,45,43,40,90,66,15,0,0,0,0,0,23.9008821,15
85,28,11,78,38,74,38,41,38,83,54,96,81,19,64,0,0,0,0,0,20.19148606,15
44,25,73,53,32,79,12,87,32,28,91,79,55,23,42,0,0,0,0,0,22.76583262,15
94,10,48,51,21,35,58,45,63,14,83,71,3,75,1,0,0,0,0,0,28.75478584,15
22,19,14,97,31,73,55,5,42,92,49,66,4,37,26,0,0,0,0,0,23.26969643,15
43,39,88,55,11,11,73,98,74,52,41,60,98,26,49,0,0,0,0,0,20.16840551,15
15,51,73,39,35,6,78,78,25,63,79,65,73,16,14,0,0,0,0,0,19.25584812,15
17,70,24,65,89,41,25,68,66,71,29,1,37,85,28,0,0,0,0,0,28.44449855,15
34,13,69,34,32,95,55,2,44,79,76,57,20,44,50,0,0,0,0,0,21.72623343,15
67,100,47,95,97,81,5,7,66,80,41,78,91,2,3,0,0,0,0,0,26.26398668,15
3,71,89,16,60,95,57,28,100,81,41,46,67,2,25,0,0,0,0,0,23.62387552,15
95,15,50,15,47,71,80,25,34,19,59,59,26,38,89,0,0,0,0,0,18.12158601,15
91,20,97,12,8,8,45,69,74,94,32,86,35,40,79,0,0,0,0,0,19.59195796,15
72,23,45,51,8,74,9,78,4,42,63,27,75,48,15,0,0,0,0,0,22.02424067,15
13,69,76,56,25,90,72,31,60,38,87,34,54,9,17,0,0,0,0,0,22.78511415,15
32,60,95,98,84,10,29,72,33,83,30,32,97,35,99,0,0,0,0,0,22.47298406,15
36,18,66,71,50,51,83,84,80,62,92,65,75,34,8,0,0,0,0,0,29.00968126,15
31,41,67,91,32,32,16,51,79,68,27,38,95,37,80,0,0,0,0,0,22.40116741,15
77,93,65,68,4,7,12,23,20,28,58,88,7,47,85,0,0,0,0,0,22.28113362,15
8,5,10,70,89,11,89,85,8,39,93,22,47,3,88,0,0,0,0,0,26.270397,15
47,58,14,18,71,91,40,37,79,25,33,52,69,4,93,0,0,0,0,0,22.66406917,15
45,44,42,27,38,20,35,24,79,96,6,40,13,77,100,0,0,0,0,0,21.20582708,15
85,36,14,68,21,4,68,3,81,26,32,54,30,73,97,0,0,0,0,0,24.54691215,15
21,15,9,90,77,11,80,18,22,52,62,87,93,26,64,0,0,0,0,0,21.71099833,15
27,12,86,31,11,9,1,38,45,40,50,55,45,29,25,0,0,0,0,0,22.81909425,15
95,60,36,63,24,50,10,50,28,36,49,89,19,88,65,0,0,0,0,0,24.45032992,15
29,37,28,80,88,25,71,26,46,97,17,53,20,80,43,0,0,0,0,0,23.89877468,15
2,93,83,87,86,55,9,97,86,52,53,34,49,61,24,0,0,0,0,0,23.30351,15
15,46,96,77,99,48,82,25,33,36,82,86,61,7,92,0,0,0,0,0,20.17341201,15
21,41,45,24,86,64,74,90,40,69,59,46,87,100,27,0,0,0,0,0,20.77541187,15
97,30,99,47,37,72,54,69,53,56,83,87,96,62,77,0,0,0,0,0,27.02215925,15
85,67,98,78,44,84,6,45,9,78,52,3,17,38,76,0,0,0,0,0,24.7226474,15
48,42,24,77,62,64,80,19,62,67,10,98,74,78,71,0,0,0,0,0,22.51585394,15
35,36,13,70,98,30,3,16,98,43,94,72,96,98,58,0,0,0,0,0,22.81226937,15
39,13,48,3,80,84,27,82,7,75,64,90,97,10,100,0,0,0,0,0,22.67859667,15
59,19,57,18,2,6,53,7,17,21,65,59,8,40,31,0,0,0,0,0,23.43382538,15
64,92,21,43,61,90,62,4,29,38,78,85,37,30,93,0,0,0,0,0,28.07102021,15
4,82,63,16,16,46,75,62,29,55,84,84,67,34,39,0,0,0,0,0,17.48583879,15
82,65,74,34,48,17,19,78,93,27,4,11,42,6,73,0,0,0,0,0,19.78859498,15
88,52,12,31,8,60,15,89,36,93,55,84,26,36,40,0,0,0,0,0,22.94802805,15
1,5,92,34,59,80,47,81,91,30,73,19,3,9,99,0,0,0,0,0,26.65868269,15
90,86,29,34,49,65,88,41,95,18,46,52,4,57,97,0,0,0,0,0,20.53874589,15
98,25,50,51,69,96,58,42,53,60,32,6,28,34,42,0,0,0,0,0,25.09216485,15
95,51,51,91,33,75,10,65,41,85,75,36,51,25,53,0,0,0,0,0,24.70591601,15
40,68,39,51,91,28,64,10,14,44,67,37,73,32,20,0,0,0,0,0,21.21986724,15
9,50,10,18,74,35,80,80,11,77,44,20,1,11,75,0,0,0,0,0,24.45389415,15
72,90,74,58,95,45,64,28,17,63,99,60,95,83,16,0,0,0,0,0,27.81267651,15
57,72,57,77,83,75,72,52,28,37,85,74,29,27,34,0,0,0,0,0,27.58448734,15
17,28,1,75,39,10,89,27,30,73,20,91,1,39,1,0,0,0,0,0,23.44938714,15
31,83,24,100,38,3,37,56,5,56,37,45,1,9,17,0,0,0,0,0,24.82210969,15
35,51,98,59,73,44,66,32,24,11,74,20,54,70,39,0,0,0,0,0,24.47110641,15
24,96,63,23,83,64,18,34,38,93,67,73,31,94,5,0,0,0,0,0,28.40807971,15
94,34,61,73,71,41,56,28,24,97,77,13,40,55,61,0,0,0,0,0,23.2316027,15
46,56,95,38,36,22,10,48,46,32,97,49,6,51,83,0,0,0,0,0,26.6360828,15
15,7,55,68,87,52,97,33,82,18,15,72,41,78,93,0,0,0,0,0,20.89693866,15
31,15,47,15,55,78,63,32,45,61,50,2,95,22,83,0,0,0,0,0,23.96170251,15
11,34,48,34,35,54,36,67,15,28,16,42,81,24,65,0,0,0,0,0,18.63097795,15
80,48,61,9,31,22,28,50,17,5,24,89,3,82,52,0,0,0,0,0,21.42282271,15
62,35,38,25,44,60,33,58,81,35,94,23,5,30,40,0,0,0,0,0,17.6501782,15
42,31,75,98,70,48,17,28,63,32,17,98,37,78,6,0,0,0,0,0,23.60916331,15
77,95,57,31,81,17,1,54,89,26,49,71,60,32,20,0,0,0,0,0,24.32317822,15
65,86,22,91,38,50,32,6,47,29,52,42,1,96,18,0,0,0,0,0,20.32061309,15
47,30,39,3,89,80,85,19,89,26,36,54,49,80,21,0,0,0,0,0,24.18029902,15
4,46,33,68,13,41,66,75,94,60,44,53,62,94,63,0,0,0,0,0,29.04016296,15
4,26,85,46,96,50,61,17,26,34,5,62,69,66,40,0,0,0,0,0,22.88434166,15
33,94,30,99,54,22,43,32,29,32,34,96,7,36,61,0,0,0,0,0,21.54195224,15
73,94,19,95,76,20,16,69,67,34,41,62,41,42,39,0,0,0,0,0,27.30805541,15
